1960,Conference placeholder,1960 American League Team Standings 1960 All-Star Game | 1960 Team Standings | 1960 World Series,1960 American League Team Standings 1960 All-Star Game | 1960 Team Standings | 1960 World Series,Strike Splits placeholder,Ties placeholder,1960 American League Team Standings 1960 All-Star Game | 1960 Team Standings | 1960 World Series,1960 American League Team Standings 1960 All-Star Game | 1960 Team Standings | 1960 World Series,1960 American League Team Standings 1960 All-Star Game | 1960 Team Standings | 1960 World Series,Payroll placeholder
1960,Conference placeholder,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1960,Conference placeholder,New York Yankees,97,Strike Splits placeholder,Ties placeholder,57,.630,0,Payroll placeholder
1960,Conference placeholder,Baltimore Orioles,89,Strike Splits placeholder,Ties placeholder,65,.578,8,Payroll placeholder
1960,Conference placeholder,Chicago White Sox,87,Strike Splits placeholder,Ties placeholder,67,.565,10,Payroll placeholder
1960,Conference placeholder,Cleveland Indians,76,Strike Splits placeholder,Ties placeholder,78,.494,21,Payroll placeholder
1960,Conference placeholder,Washington Senators,73,Strike Splits placeholder,Ties placeholder,81,.474,24,Payroll placeholder
1960,Conference placeholder,Detroit Tigers,71,Strike Splits placeholder,Ties placeholder,83,.461,26,Payroll placeholder
1960,Conference placeholder,Boston Red Sox,65,Strike Splits placeholder,Ties placeholder,89,.422,32,Payroll placeholder
1960,Conference placeholder,Kansas City Athletics,58,Strike Splits placeholder,Ties placeholder,96,.377,39,Payroll placeholder
1961,Conference placeholder,1961 American League Team Standings 1961 All-Star Game | 1961 Team Standings | 1961 World Series,1961 American League Team Standings 1961 All-Star Game | 1961 Team Standings | 1961 World Series,Strike Splits placeholder,Ties placeholder,1961 American League Team Standings 1961 All-Star Game | 1961 Team Standings | 1961 World Series,1961 American League Team Standings 1961 All-Star Game | 1961 Team Standings | 1961 World Series,1961 American League Team Standings 1961 All-Star Game | 1961 Team Standings | 1961 World Series,Payroll placeholder
1961,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1961,Conference placeholder,New York Yankees,109,Strike Splits placeholder,Ties placeholder,53,.673,0,Payroll placeholder
1961,Conference placeholder,Detroit Tigers,101,Strike Splits placeholder,Ties placeholder,61,.623,8,Payroll placeholder
1961,Conference placeholder,Baltimore Orioles,95,Strike Splits placeholder,Ties placeholder,67,.586,14,Payroll placeholder
1961,Conference placeholder,Chicago White Sox,86,Strike Splits placeholder,Ties placeholder,76,.531,23,Payroll placeholder
1961,Conference placeholder,Cleveland Indians,78,Strike Splits placeholder,Ties placeholder,83,.484,30½,Payroll placeholder
1961,Conference placeholder,Boston Red Sox,76,Strike Splits placeholder,Ties placeholder,86,.469,33,Payroll placeholder
1961,Conference placeholder,Minnesota Twins,70,Strike Splits placeholder,Ties placeholder,90,.438,38,Payroll placeholder
1961,Conference placeholder,Los Angeles Angels,70,Strike Splits placeholder,Ties placeholder,91,.435,39,Payroll placeholder
1961,Conference placeholder,Kansas City Athletics,61,Strike Splits placeholder,Ties placeholder,100,.379,47½,Payroll placeholder
1961,Conference placeholder,Washington Senators,61,Strike Splits placeholder,Ties placeholder,100,.379,47½,Payroll placeholder
1961,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1961,Conference placeholder,1961 A.L. Final Standings,1961 A.L. Final Standings,Strike Splits placeholder,Ties placeholder,1961 A.L. Final Standings,1961 A.L. Final Standings,1961 A.L. Final Standings,Payroll placeholder
1962,Conference placeholder,1962 American League Team Standings 1962 All-Star Game | 1962 Team Standings | 1962 World Series,1962 American League Team Standings 1962 All-Star Game | 1962 Team Standings | 1962 World Series,Strike Splits placeholder,Ties placeholder,1962 American League Team Standings 1962 All-Star Game | 1962 Team Standings | 1962 World Series,1962 American League Team Standings 1962 All-Star Game | 1962 Team Standings | 1962 World Series,1962 American League Team Standings 1962 All-Star Game | 1962 Team Standings | 1962 World Series,Payroll placeholder
1962,Conference placeholder,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1962,Conference placeholder,New York Yankees,96,Strike Splits placeholder,Ties placeholder,66,.593,0,Payroll placeholder
1962,Conference placeholder,Minnesota Twins,91,Strike Splits placeholder,Ties placeholder,71,.562,5,Payroll placeholder
1962,Conference placeholder,Los Angeles Angels,86,Strike Splits placeholder,Ties placeholder,76,.531,10,Payroll placeholder
1962,Conference placeholder,Detroit Tigers,85,Strike Splits placeholder,Ties placeholder,76,.528,10½,Payroll placeholder
1962,Conference placeholder,Chicago White Sox,85,Strike Splits placeholder,Ties placeholder,77,.525,11,Payroll placeholder
1962,Conference placeholder,Cleveland Indians,80,Strike Splits placeholder,Ties placeholder,82,.494,16,Payroll placeholder
1962,Conference placeholder,Baltimore Orioles,77,Strike Splits placeholder,Ties placeholder,85,.475,19,Payroll placeholder
1962,Conference placeholder,Boston Red Sox,76,Strike Splits placeholder,Ties placeholder,84,.475,19,Payroll placeholder
1962,Conference placeholder,Kansas City Athletics,72,Strike Splits placeholder,Ties placeholder,90,.444,24,Payroll placeholder
1962,Conference placeholder,Washington Senators,60,Strike Splits placeholder,Ties placeholder,101,.373,35½,Payroll placeholder
1963,Conference placeholder,1963 American League Team Standings 1963 All-Star Game | 1963 Team Standings | 1963 World Series,1963 American League Team Standings 1963 All-Star Game | 1963 Team Standings | 1963 World Series,Strike Splits placeholder,Ties placeholder,1963 American League Team Standings 1963 All-Star Game | 1963 Team Standings | 1963 World Series,1963 American League Team Standings 1963 All-Star Game | 1963 Team Standings | 1963 World Series,1963 American League Team Standings 1963 All-Star Game | 1963 Team Standings | 1963 World Series,Payroll placeholder
1963,Conference placeholder,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1963,Conference placeholder,New York Yankees,104,Strike Splits placeholder,Ties placeholder,57,.646,0,Payroll placeholder
1963,Conference placeholder,Chicago White Sox,94,Strike Splits placeholder,Ties placeholder,68,.580,10½,Payroll placeholder
1963,Conference placeholder,Minnesota Twins,91,Strike Splits placeholder,Ties placeholder,70,.565,13,Payroll placeholder
1963,Conference placeholder,Baltimore Orioles,86,Strike Splits placeholder,Ties placeholder,76,.531,18½,Payroll placeholder
1963,Conference placeholder,Detroit Tigers,79,Strike Splits placeholder,Ties placeholder,83,.488,25½,Payroll placeholder
1963,Conference placeholder,Cleveland Indians,79,Strike Splits placeholder,Ties placeholder,83,.488,25½,Payroll placeholder
1963,Conference placeholder,Boston Red Sox,76,Strike Splits placeholder,Ties placeholder,85,.472,28,Payroll placeholder
1963,Conference placeholder,Kansas City Athletics,73,Strike Splits placeholder,Ties placeholder,89,.451,31½,Payroll placeholder
1963,Conference placeholder,Los Angeles Angels,70,Strike Splits placeholder,Ties placeholder,91,.435,34,Payroll placeholder
1963,Conference placeholder,Washington Senators,56,Strike Splits placeholder,Ties placeholder,106,.346,48½,Payroll placeholder
1964,Conference placeholder,1964 American League Team Standings 1964 All-Star Game | 1964 Team Standings | 1964 World Series,1964 American League Team Standings 1964 All-Star Game | 1964 Team Standings | 1964 World Series,Strike Splits placeholder,Ties placeholder,1964 American League Team Standings 1964 All-Star Game | 1964 Team Standings | 1964 World Series,1964 American League Team Standings 1964 All-Star Game | 1964 Team Standings | 1964 World Series,1964 American League Team Standings 1964 All-Star Game | 1964 Team Standings | 1964 World Series,Payroll placeholder
1964,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1964,Conference placeholder,New York Yankees,99,Strike Splits placeholder,Ties placeholder,63,.611,0,Payroll placeholder
1964,Conference placeholder,Chicago White Sox,98,Strike Splits placeholder,Ties placeholder,64,.605,1,Payroll placeholder
1964,Conference placeholder,Baltimore Orioles,97,Strike Splits placeholder,Ties placeholder,65,.599,2,Payroll placeholder
1964,Conference placeholder,Detroit Tigers,85,Strike Splits placeholder,Ties placeholder,77,.525,14,Payroll placeholder
1964,Conference placeholder,Los Angeles Angels,82,Strike Splits placeholder,Ties placeholder,80,.506,17,Payroll placeholder
1964,Conference placeholder,Minnesota Twins,79,Strike Splits placeholder,Ties placeholder,83,.488,20,Payroll placeholder
1964,Conference placeholder,Cleveland Indians,79,Strike Splits placeholder,Ties placeholder,83,.488,20,Payroll placeholder
1964,Conference placeholder,Boston Red Sox,72,Strike Splits placeholder,Ties placeholder,90,.444,27,Payroll placeholder
1964,Conference placeholder,Washington Senators,62,Strike Splits placeholder,Ties placeholder,100,.383,37,Payroll placeholder
1964,Conference placeholder,Kansas City Athletics,57,Strike Splits placeholder,Ties placeholder,105,.352,42,Payroll placeholder
1964,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1964,Conference placeholder,1964 A.L. Team Final Standings,1964 A.L. Team Final Standings,Strike Splits placeholder,Ties placeholder,1964 A.L. Team Final Standings,1964 A.L. Team Final Standings,1964 A.L. Team Final Standings,Payroll placeholder
1965,Conference placeholder,1965 American League Team Standings 1965 All-Star Game | 1965 Team Standings | 1965 World Series,1965 American League Team Standings 1965 All-Star Game | 1965 Team Standings | 1965 World Series,Strike Splits placeholder,Ties placeholder,1965 American League Team Standings 1965 All-Star Game | 1965 Team Standings | 1965 World Series,1965 American League Team Standings 1965 All-Star Game | 1965 Team Standings | 1965 World Series,1965 American League Team Standings 1965 All-Star Game | 1965 Team Standings | 1965 World Series,Payroll placeholder
1965,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1965,Conference placeholder,Minnesota Twins,102,Strike Splits placeholder,Ties placeholder,60,.630,0,Payroll placeholder
1965,Conference placeholder,Chicago White Sox,95,Strike Splits placeholder,Ties placeholder,67,.586,7,Payroll placeholder
1965,Conference placeholder,Baltimore Orioles,94,Strike Splits placeholder,Ties placeholder,68,.580,8,Payroll placeholder
1965,Conference placeholder,Detroit Tigers,89,Strike Splits placeholder,Ties placeholder,73,.549,13,Payroll placeholder
1965,Conference placeholder,Cleveland Indians,87,Strike Splits placeholder,Ties placeholder,75,.537,15,Payroll placeholder
1965,Conference placeholder,New York Yankees,77,Strike Splits placeholder,Ties placeholder,85,.475,25,Payroll placeholder
1965,Conference placeholder,California Angels,75,Strike Splits placeholder,Ties placeholder,87,.463,27,Payroll placeholder
1965,Conference placeholder,Washington Senators,70,Strike Splits placeholder,Ties placeholder,92,.432,32,Payroll placeholder
1965,Conference placeholder,Boston Red Sox,62,Strike Splits placeholder,Ties placeholder,100,.383,40,Payroll placeholder
1965,Conference placeholder,Kansas City Athletics,59,Strike Splits placeholder,Ties placeholder,103,.364,43,Payroll placeholder
1965,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1965,Conference placeholder,1965 American League Team Final Standings,1965 American League Team Final Standings,Strike Splits placeholder,Ties placeholder,1965 American League Team Final Standings,1965 American League Team Final Standings,1965 American League Team Final Standings,Payroll placeholder
1966,Conference placeholder,1966 American League Team Standings 1966 All-Star Game | 1966 Team Standings | 1966 World Series,1966 American League Team Standings 1966 All-Star Game | 1966 Team Standings | 1966 World Series,Strike Splits placeholder,Ties placeholder,1966 American League Team Standings 1966 All-Star Game | 1966 Team Standings | 1966 World Series,1966 American League Team Standings 1966 All-Star Game | 1966 Team Standings | 1966 World Series,1966 American League Team Standings 1966 All-Star Game | 1966 Team Standings | 1966 World Series,Payroll placeholder
1966,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1966,Conference placeholder,Baltimore Orioles,97,Strike Splits placeholder,Ties placeholder,63,.606,0,Payroll placeholder
1966,Conference placeholder,Minnesota Twins,89,Strike Splits placeholder,Ties placeholder,73,.549,9,Payroll placeholder
1966,Conference placeholder,Detroit Tigers,88,Strike Splits placeholder,Ties placeholder,74,.543,10,Payroll placeholder
1966,Conference placeholder,Chicago White Sox,83,Strike Splits placeholder,Ties placeholder,79,.512,15,Payroll placeholder
1966,Conference placeholder,Cleveland Indians,81,Strike Splits placeholder,Ties placeholder,81,.500,17,Payroll placeholder
1966,Conference placeholder,California Angels,80,Strike Splits placeholder,Ties placeholder,82,.494,18,Payroll placeholder
1966,Conference placeholder,Kansas City Athletics,74,Strike Splits placeholder,Ties placeholder,86,.463,23,Payroll placeholder
1966,Conference placeholder,Washington Senators,71,Strike Splits placeholder,Ties placeholder,88,.447,25½,Payroll placeholder
1966,Conference placeholder,Boston Red Sox,72,Strike Splits placeholder,Ties placeholder,90,.444,25,Payroll placeholder
1966,Conference placeholder,New York Yankees,70,Strike Splits placeholder,Ties placeholder,89,.440,26½,Payroll placeholder
1966,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1966,Conference placeholder,1966 American League Final Standings,1966 American League Final Standings,Strike Splits placeholder,Ties placeholder,1966 American League Final Standings,1966 American League Final Standings,1966 American League Final Standings,Payroll placeholder
1967,Conference placeholder,1967 American League Team Standings 1967 All-Star Game | 1967 Team Standings | 1967 World Series,1967 American League Team Standings 1967 All-Star Game | 1967 Team Standings | 1967 World Series,Strike Splits placeholder,Ties placeholder,1967 American League Team Standings 1967 All-Star Game | 1967 Team Standings | 1967 World Series,1967 American League Team Standings 1967 All-Star Game | 1967 Team Standings | 1967 World Series,1967 American League Team Standings 1967 All-Star Game | 1967 Team Standings | 1967 World Series,Payroll placeholder
1967,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1967,Conference placeholder,Boston Red Sox,92,Strike Splits placeholder,Ties placeholder,70,.568,0,Payroll placeholder
1967,Conference placeholder,Minnesota Twins,91,Strike Splits placeholder,Ties placeholder,71,.562,1,Payroll placeholder
1967,Conference placeholder,Detroit Tigers,91,Strike Splits placeholder,Ties placeholder,71,.562,1,Payroll placeholder
1967,Conference placeholder,Chicago White Sox,89,Strike Splits placeholder,Ties placeholder,73,.549,3,Payroll placeholder
1967,Conference placeholder,California Angels,84,Strike Splits placeholder,Ties placeholder,77,.522,7½,Payroll placeholder
1967,Conference placeholder,Washington Senators,76,Strike Splits placeholder,Ties placeholder,85,.472,15½,Payroll placeholder
1967,Conference placeholder,Baltimore Orioles,76,Strike Splits placeholder,Ties placeholder,85,.472,15½,Payroll placeholder
1967,Conference placeholder,Cleveland Indians,75,Strike Splits placeholder,Ties placeholder,87,.463,17,Payroll placeholder
1967,Conference placeholder,New York Yankees,72,Strike Splits placeholder,Ties placeholder,90,.444,20,Payroll placeholder
1967,Conference placeholder,Kansas City Athletics,62,Strike Splits placeholder,Ties placeholder,99,.385,29½,Payroll placeholder
1967,Conference placeholder,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1967,Conference placeholder,1967 AL Team Final Standings,1967 AL Team Final Standings,Strike Splits placeholder,Ties placeholder,1967 AL Team Final Standings,1967 AL Team Final Standings,1967 AL Team Final Standings,Payroll placeholder
1968,Conference placeholder,1968 American League Team Standings 1968 All-Star Game | 1968 Team Standings | 1968 World Series,1968 American League Team Standings 1968 All-Star Game | 1968 Team Standings | 1968 World Series,Strike Splits placeholder,Ties placeholder,1968 American League Team Standings 1968 All-Star Game | 1968 Team Standings | 1968 World Series,1968 American League Team Standings 1968 All-Star Game | 1968 Team Standings | 1968 World Series,1968 American League Team Standings 1968 All-Star Game | 1968 Team Standings | 1968 World Series,Payroll placeholder
1968,Conference placeholder,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1968,Conference placeholder,Detroit Tigers,103,Strike Splits placeholder,Ties placeholder,59,.636,0,Payroll placeholder
1968,Conference placeholder,Baltimore Orioles,91,Strike Splits placeholder,Ties placeholder,71,.562,12,Payroll placeholder
1968,Conference placeholder,Cleveland Indians,86,Strike Splits placeholder,Ties placeholder,75,.534,16½,Payroll placeholder
1968,Conference placeholder,Boston Red Sox,86,Strike Splits placeholder,Ties placeholder,76,.531,17,Payroll placeholder
1968,Conference placeholder,New York Yankees,83,Strike Splits placeholder,Ties placeholder,79,.512,20,Payroll placeholder
1968,Conference placeholder,Oakland Athletics,82,Strike Splits placeholder,Ties placeholder,80,.506,21,Payroll placeholder
1968,Conference placeholder,Minnesota Twins,79,Strike Splits placeholder,Ties placeholder,83,.488,24,Payroll placeholder
1968,Conference placeholder,California Angels,67,Strike Splits placeholder,Ties placeholder,95,.414,36,Payroll placeholder
1968,Conference placeholder,Chicago White Sox,67,Strike Splits placeholder,Ties placeholder,95,.414,36,Payroll placeholder
1968,Conference placeholder,Washington Senators,65,Strike Splits placeholder,Ties placeholder,96,.404,37½,Payroll placeholder
1969,1969 American League Team Standings 1969 All-Star Game | 1969 Team Standings | 1969 World Series,1969 American League Team Standings 1969 All-Star Game | 1969 Team Standings | 1969 World Series,1969 American League Team Standings 1969 All-Star Game | 1969 Team Standings | 1969 World Series,Strike Splits placeholder,Ties placeholder,1969 American League Team Standings 1969 All-Star Game | 1969 Team Standings | 1969 World Series,1969 American League Team Standings 1969 All-Star Game | 1969 Team Standings | 1969 World Series,1969 American League Team Standings 1969 All-Star Game | 1969 Team Standings | 1969 World Series,Payroll placeholder
1969,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1969,East,Baltimore Orioles,109,Strike Splits placeholder,Ties placeholder,53,.673,0,Payroll placeholder
1969,East,Detroit Tigers,90,Strike Splits placeholder,Ties placeholder,72,.556,19,Payroll placeholder
1969,East,Boston Red Sox,87,Strike Splits placeholder,Ties placeholder,75,.537,22,Payroll placeholder
1969,East,Washington Senators,86,Strike Splits placeholder,Ties placeholder,76,.531,23,Payroll placeholder
1969,East,New York Yankees,80,Strike Splits placeholder,Ties placeholder,81,.497,28½,Payroll placeholder
1969,East,Cleveland Indians,62,Strike Splits placeholder,Ties placeholder,99,.385,46½,Payroll placeholder
1969,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1969,West,Minnesota Twins,97,Strike Splits placeholder,Ties placeholder,65,.599,0,Payroll placeholder
1969,West,Oakland Athletics,88,Strike Splits placeholder,Ties placeholder,74,.543,9,Payroll placeholder
1969,West,California Angels,71,Strike Splits placeholder,Ties placeholder,91,.438,26,Payroll placeholder
1969,West,Kansas City Royals,69,Strike Splits placeholder,Ties placeholder,93,.426,28,Payroll placeholder
1969,West,Chicago White Sox,68,Strike Splits placeholder,Ties placeholder,94,.420,29,Payroll placeholder
1969,West,Seattle Pilots,64,Strike Splits placeholder,Ties placeholder,98,.395,33,Payroll placeholder
1969,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1969,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1970,1970 American League Team Standings 1970 All-Star Game | 1970 Team Standings | 1970 World Series,1970 American League Team Standings 1970 All-Star Game | 1970 Team Standings | 1970 World Series,1970 American League Team Standings 1970 All-Star Game | 1970 Team Standings | 1970 World Series,Strike Splits placeholder,Ties placeholder,1970 American League Team Standings 1970 All-Star Game | 1970 Team Standings | 1970 World Series,1970 American League Team Standings 1970 All-Star Game | 1970 Team Standings | 1970 World Series,1970 American League Team Standings 1970 All-Star Game | 1970 Team Standings | 1970 World Series,Payroll placeholder
1970,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1970,East,Baltimore Orioles,108,Strike Splits placeholder,Ties placeholder,54,.667,0,Payroll placeholder
1970,East,New York Yankees,93,Strike Splits placeholder,Ties placeholder,69,.574,15,Payroll placeholder
1970,East,Boston Red Sox,87,Strike Splits placeholder,Ties placeholder,75,.537,21,Payroll placeholder
1970,East,Detroit Tigers,79,Strike Splits placeholder,Ties placeholder,83,.488,29,Payroll placeholder
1970,East,Cleveland Indians,76,Strike Splits placeholder,Ties placeholder,86,.469,32,Payroll placeholder
1970,East,Washington Senators,70,Strike Splits placeholder,Ties placeholder,92,.432,38,Payroll placeholder
1970,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1970,West,Minnesota Twins,98,Strike Splits placeholder,Ties placeholder,64,.605,0,Payroll placeholder
1970,West,Oakland Athletics,89,Strike Splits placeholder,Ties placeholder,73,.549,9,Payroll placeholder
1970,West,California Angels,86,Strike Splits placeholder,Ties placeholder,76,.531,12,Payroll placeholder
1970,West,Milwaukee Brewers,65,Strike Splits placeholder,Ties placeholder,97,.401,33,Payroll placeholder
1970,West,Kansas City Royals,65,Strike Splits placeholder,Ties placeholder,97,.401,33,Payroll placeholder
1970,West,Chicago White Sox,56,Strike Splits placeholder,Ties placeholder,106,.346,41,Payroll placeholder
1970,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GP,Payroll placeholder
1970,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1971,1971 American League Team Standings 1971 All-Star Game | 1971 Team Standings | 1971 World Series,1971 American League Team Standings 1971 All-Star Game | 1971 Team Standings | 1971 World Series,1971 American League Team Standings 1971 All-Star Game | 1971 Team Standings | 1971 World Series,Strike Splits placeholder,Ties placeholder,1971 American League Team Standings 1971 All-Star Game | 1971 Team Standings | 1971 World Series,1971 American League Team Standings 1971 All-Star Game | 1971 Team Standings | 1971 World Series,1971 American League Team Standings 1971 All-Star Game | 1971 Team Standings | 1971 World Series,Payroll placeholder
1971,East,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1971,East,Baltimore Orioles,101,Strike Splits placeholder,Ties placeholder,57,.639,0,Payroll placeholder
1971,East,Detroit Tigers,91,Strike Splits placeholder,Ties placeholder,71,.562,12,Payroll placeholder
1971,East,Boston Red Sox,85,Strike Splits placeholder,Ties placeholder,77,.525,18,Payroll placeholder
1971,East,New York Yankees,82,Strike Splits placeholder,Ties placeholder,80,.506,21,Payroll placeholder
1971,East,Washington Senators,63,Strike Splits placeholder,Ties placeholder,96,.396,38½,Payroll placeholder
1971,East,Cleveland Indians,60,Strike Splits placeholder,Ties placeholder,102,.370,43,Payroll placeholder
1971,West,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1971,West,Oakland Athletics,101,Strike Splits placeholder,Ties placeholder,60,.627,0,Payroll placeholder
1971,West,Kansas City Royals,85,Strike Splits placeholder,Ties placeholder,76,.528,16,Payroll placeholder
1971,West,Chicago White Sox,79,Strike Splits placeholder,Ties placeholder,83,.488,22½,Payroll placeholder
1971,West,California Angels,76,Strike Splits placeholder,Ties placeholder,86,.469,25½,Payroll placeholder
1971,West,Minnesota Twins,74,Strike Splits placeholder,Ties placeholder,86,.463,26½,Payroll placeholder
1971,West,Milwaukee Brewers,69,Strike Splits placeholder,Ties placeholder,92,.429,27½,Payroll placeholder
1971,A.L.,Team | Roster,Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1971,1971 American League Final Standings,1971 American League Final Standings,1971 American League Final Standings,Strike Splits placeholder,Ties placeholder,1971 American League Final Standings,1971 American League Final Standings,1971 American League Final Standings,Payroll placeholder
1972,1972 American League Team Standings 1972 All-Star Game | 1972 Team Standings | 1972 World Series,1972 American League Team Standings 1972 All-Star Game | 1972 Team Standings | 1972 World Series,1972 American League Team Standings 1972 All-Star Game | 1972 Team Standings | 1972 World Series,Strike Splits placeholder,Ties placeholder,1972 American League Team Standings 1972 All-Star Game | 1972 Team Standings | 1972 World Series,1972 American League Team Standings 1972 All-Star Game | 1972 Team Standings | 1972 World Series,1972 American League Team Standings 1972 All-Star Game | 1972 Team Standings | 1972 World Series,Payroll placeholder
1972,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1972,East,Detroit Tigers,86,Strike Splits placeholder,Ties placeholder,70,.551,0,Payroll placeholder
1972,East,Boston Red Sox,85,Strike Splits placeholder,Ties placeholder,70,.548,½,Payroll placeholder
1972,East,Baltimore Orioles,80,Strike Splits placeholder,Ties placeholder,74,.519,5,Payroll placeholder
1972,East,New York Yankees,79,Strike Splits placeholder,Ties placeholder,76,.510,6½,Payroll placeholder
1972,East,Cleveland Indians,72,Strike Splits placeholder,Ties placeholder,84,.462,14,Payroll placeholder
1972,East,Milwaukee Brewers,65,Strike Splits placeholder,Ties placeholder,91,.417,21,Payroll placeholder
1972,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1972,West,Oakland Athletics,93,Strike Splits placeholder,Ties placeholder,62,.600,0,Payroll placeholder
1972,West,Chicago White Sox,87,Strike Splits placeholder,Ties placeholder,67,.565,5½,Payroll placeholder
1972,West,Minnesota Twins,77,Strike Splits placeholder,Ties placeholder,77,.500,15½,Payroll placeholder
1972,West,Kansas City Royals,76,Strike Splits placeholder,Ties placeholder,78,.494,16½,Payroll placeholder
1972,West,California Angels,75,Strike Splits placeholder,Ties placeholder,80,.484,18,Payroll placeholder
1972,West,Texas Rangers,54,Strike Splits placeholder,Ties placeholder,100,.351,38½,Payroll placeholder
1972,A.L.,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1972,American League Team Standings,American League Team Standings,American League Team Standings,Strike Splits placeholder,Ties placeholder,American League Team Standings,American League Team Standings,American League Team Standings,Payroll placeholder
1973,1973 American League Team Standings 1973 All-Star Game | 1973 Team Standings | 1973 World Series,1973 American League Team Standings 1973 All-Star Game | 1973 Team Standings | 1973 World Series,1973 American League Team Standings 1973 All-Star Game | 1973 Team Standings | 1973 World Series,Strike Splits placeholder,Ties placeholder,1973 American League Team Standings 1973 All-Star Game | 1973 Team Standings | 1973 World Series,1973 American League Team Standings 1973 All-Star Game | 1973 Team Standings | 1973 World Series,1973 American League Team Standings 1973 All-Star Game | 1973 Team Standings | 1973 World Series,Payroll placeholder
1973,East,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1973,East,Baltimore Orioles,97,Strike Splits placeholder,Ties placeholder,65,.599,0,Payroll placeholder
1973,East,Boston Red Sox,89,Strike Splits placeholder,Ties placeholder,73,.549,8,Payroll placeholder
1973,East,Detroit Tigers,85,Strike Splits placeholder,Ties placeholder,77,.525,12,Payroll placeholder
1973,East,New York Yankees,80,Strike Splits placeholder,Ties placeholder,82,.494,17,Payroll placeholder
1973,East,Milwaukee Brewers,74,Strike Splits placeholder,Ties placeholder,88,.457,23,Payroll placeholder
1973,East,Cleveland Indians,71,Strike Splits placeholder,Ties placeholder,91,.438,26,Payroll placeholder
1973,West,Team [Click for roster],Wins,Strike Splits placeholder,Ties placeholder,Losses,WP,GB,Payroll placeholder
1973,West,Oakland Athletics,94,Strike Splits placeholder,Ties placeholder,68,.580,0,Payroll placeholder
1973,West,Kansas City Royals,88,Strike Splits placeholder,Ties placeholder,74,.543,6,Payroll placeholder
1973,West,Minnesota Twins,81,Strike Splits placeholder,Ties placeholder,81,.500,13,Payroll placeholder
1973,West,California Angels,79,Strike Splits placeholder,Ties placeholder,83,.488,15,Payroll placeholder
1973,West,Chicago White Sox,77,Strike Splits placeholder,Ties placeholder,85,.475,17,Payroll placeholder
1973,West,Texas Rangers,57,Strike Splits placeholder,Ties placeholder,105,.352,40,Payroll placeholder
